"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj" "protein" "chr"
"evgLocus_42408" 57.1677397251087 4.05319829496479 1.57543417187402 2.57275001858276 0.0100894052974578 0.0329885674913466 "FPPS_CHICK" "chr_14"
"evgLocus_164405" 82.1221650745569 4.14972551582878 1.61347369684287 2.57192015212189 0.0101136214461076 0.0330357368345632 "." "chr_Z"
"evgLocus_287093" 459.157156405253 2.25318918593791 0.876076873227555 2.57190807655604 0.0101139742022063 0.0330357368345632 "." "chr_11"
"evgLocus_422789" 11.530586589532 3.58636908392755 1.39451647999829 2.57176529310859 0.0101181460782049 0.0330371500609728 "RBSK_HUMAN" "chr_16"
"evgLocus_16655" 10.1210332901845 5.05513254141536 1.96626428566535 2.57093239106705 0.0101425125337521 0.0331090316946654 "." "chr_16"
"evgLocus_759534" 52.0792599333883 3.65132430076519 1.42078203327123 2.56993980445988 0.0101716187649444 0.0331907399731285 "S38AA_XENLA" "chr_07"
"evgLocus_55866" 44.0978803241759 4.05644073131731 1.57847269327717 2.56985169815987 0.0101742059504386 0.0331925316724444 "DDX42_XENLA" NA
"evgLocus_646037" 41500.6860061695 2.50833388892424 0.976091535973349 2.56977321949929 0.0101765109197445 0.0331934021307749 "." "chr_01"
"evgLocus_433918" 9.78583888155379 3.56392545636177 1.38695165593914 2.56961044107089 0.010181293310327 0.0332023513920674 "." "chr_20"
"evgLocus_225600" 44.3673998786705 3.65976138831009 1.42501365577535 2.56822899449256 0.01022196048747 0.0333216270013885 "SEN34_HUMAN" "chr_07"
"evgLocus_341295" 49.0748352308503 3.81640755186383 1.48611238338837 2.5680477429051 0.0102273069084788 0.0333323834923927 "PRRC1_DANRE" "chr_14"
"evgLocus_263112" 97.4799684958811 4.39191231304721 1.71106017681815 2.56677840589705 0.0102648186532437 0.0334211988378104 "DPCD_MOUSE" "chr_18"
"evgLocus_615075" 223.207025236722 2.94793610898246 1.14901490594096 2.56562042297294 0.0102991464063032 0.0335251367455162 "." "chr_19"
"evgLocus_884269" 19.9847324238746 3.11772305791616 1.21528383437782 2.56542790229109 0.0103048634688208 0.0335314698208221 "SIG7_CAEEL" "chr_05"
"evgLocus_146717" 11257.1842075812 3.96566329466964 1.54618786593633 2.56480042434439 0.0103235165609313 0.033559344592984 "RS23_SPOFR" "chr_11"
"evgLocus_341384" 22.3207972121963 2.69710552152642 1.05158793169603 2.56479314780312 0.0103237330474548 0.033559344592984 "THIM_HUMAN" "chr_14"
"evgLocus_790622" 209.360575809009 2.56013683105541 0.998116522860084 2.56496788943979 0.0103185353738685 0.033559344592984 "TT39B_XENTR" "chr_Z"
"evgLocus_295459" 16.8734297599347 7.37573788456229 2.87676987167089 2.56389569328961 0.0103504644799133 0.0336117774001168 "CALR_BOMMO" "chr_13"
"evgLocus_822359" 210.013409400383 2.50923226374823 0.978702343393636 2.56383596165459 0.0103522458208882 0.0336117774001168 "." "chr_03"
"evgLocus_68232" 66.3613271748911 2.90496334524571 1.13412760900748 2.5614078364497 0.0104248897072203 0.033793740798525 "FUZZY_XENTR" "chr_19"
"evgLocus_297882" 179.41191841103 2.48022464709217 0.968852905632149 2.55995996159386 0.0104684223149857 0.0339281046411657 "." NA
"evgLocus_486821" 8.21931796873754 3.83503104675753 1.4989098408985 2.55854684659263 0.0105110656880899 0.0340595335846064 "CUL3A_XENLA" "chr_01"
"evgLocus_187399" 72.2451121676646 2.02806054872008 0.792960281265852 2.55758150393429 0.0105402854665616 0.0341338415407482 "BL1S3_DROME" NA
"evgLocus_286740" 4405.90463721264 4.761731224444 1.86203503191693 2.55727263065609 0.0105496499404609 0.034157375532872 "." "chr_20"
"evgLocus_84989" 35.3374928797459 2.10221010003378 0.822147078603421 2.55697569783353 0.0105586593775964 0.0341797508693171 "." "chr_22"
"evgLocus_623873" 25.7943000227447 2.19614851815419 0.859052017299474 2.55647908849341 0.0105737426283081 0.0342004006750196 "HEAT3_HUMAN" "chr_10"
"evgLocus_764282" 42.2831012774636 2.24643584821764 0.878742867901486 2.55642000666512 0.0105755383642023 0.0342004006750196 "NSUN4_XENTR" "chr_05"
"evgLocus_85267" 90.3442917110361 3.19347433643389 1.24913426471278 2.55655010565912 0.0105715844881254 0.0342004006750196 "SINA_SCHMA" "chr_15"
"evgLocus_885743" 1090.26574806948 2.66727780614701 1.04342935933742 2.55626102742665 0.0105803717337418 0.0342024482047873 "." "chr_15"
"evgLocus_279871" 188.04573073392 3.60718341931154 1.41156646479366 2.55544709319715 0.0106051481780336 0.0342621391048314 "." "chr_20"
"evgLocus_254763" 170.096515965276 2.37703870514498 0.930350000755881 2.55499403795744 0.0106189616823219 0.0342995893654591 "RM30_BOVIN" "chr_11"
"evgLocus_446957" 248.850561433013 4.24152475966665 1.66013423602628 2.55492879287836 0.0106209523007497 0.0342995893654591 "." "chr_10"
"evgLocus_424674" 14.7828194552138 4.99116192569052 1.95495023271886 2.55308899539045 0.0106772210606183 0.034447151781543 "CXXC1_DROME" "chr_08"
"evgLocus_675809" 132.255506156584 2.52561983259647 0.989739269111235 2.55180319849734 0.0107167033595736 0.0345676828904763 "NCBP2_BOMMO" "chr_11"
"evgLocus_364645" 170.429106623059 2.80624626672495 1.10076777348284 2.54935358240546 0.0107922818371875 0.03478391094408 "TIM8_DROME" "chr_17"
"evgLocus_676291" 11900.3685648971 4.58688392530121 1.79967566003482 2.54872809982465 0.0108116557529541 0.0348394589617354 "B2_TENMO" "chr_09"
"evgLocus_474943" 85.3619357889675 2.09870171467046 0.82398842043394 2.54700389304647 0.0108652221068246 0.0349705547888824 "NDUB8_PONPY" "chr_16"
"evgLocus_765384" 20.4827347948044 2.51396033348162 0.987617445217725 2.5454798775121 0.0109127653290171 0.0351027643982564 "GFOD1_XENTR" "chr_07"
"evgLocus_488071" 13.5890539865709 7.06593640574525 2.77624873095798 2.5451380947798 0.0109234529377284 0.0351302042938082 "RT05_BOVIN" "chr_08"
"evgLocus_45877" 259.377468100086 2.29948720022935 0.903741706181995 2.54440752761528 0.0109463291043339 0.0351968244409046 "RBM12_HUMAN" "chr_02"
"evgLocus_790627" 83.5905120005391 3.35317070839194 1.3179239935613 2.54428231428657 0.0109502541658536 0.0352024949358648 "OSBL9_XENTR" "chr_14"
"evgLocus_884135" 20.0332720915824 2.49167873875303 0.979441836203204 2.54397826052847 0.0109597905436783 0.0352261986963382 "MRM2_DROME" "chr_15"
"evgLocus_422016" 19.3647072640784 7.57309074462412 2.97704216110513 2.5438305320516 0.0109644265803544 0.0352341458736489 "ACOX1_DROME" "chr_10"
"evgLocus_297722" 22.0644161396311 6.4078018161168 2.51911240100766 2.54367443610441 0.0109693270995955 0.035242939661474 "TIM10_DROME" "chr_22"
"evgLocus_332928" 19.9842684796106 7.62187803830303 2.99977488006069 2.54081667559961 0.0110593890552809 0.0354972822535089 "L2EFL_DROME" NA
"evgLocus_122745" 20.374883658003 2.52239270908525 0.992788748853907 2.54071443899535 0.0110626231647753 0.035500666179612 "HDHD1_HUMAN" "chr_09"
"evgLocus_209676" 15.6878546986778 5.08115109699281 2.00074735026826 2.53962655320349 0.0110970889566677 0.0355972406437445 "." "chr_14"
"evgLocus_185462" 946.053939500662 4.75277954241377 1.87174384317732 2.53922541791073 0.0111098215520967 0.0356310661278942 "." "chr_08"
"evgLocus_57130" 14.2988507341162 4.35152055640956 1.7139394798288 2.53889977307962 0.011120167516716 0.0356572254729743 "." "chr_24"
"evgLocus_281489" 21.4597615849801 4.25592624301974 1.67651971738221 2.53854827885062 0.0111313443382529 0.0356860381678715 "." "chr_04"
"evgLocus_252197" 78.1533407077107 2.41365877051884 0.951079561530679 2.53780952524547 0.0111548677730698 0.0357544138067731 "UFL1_AEDAE" "chr_18"
"evgLocus_795896" 8.04006314146204 4.74369545859374 1.87010064879803 2.53659901227384 0.0111935084574497 0.0358570965259688 "." "chr_18"
"evgLocus_327017" 11.9061280818611 3.64238452970124 1.43606594022625 2.53636300929705 0.0112010557214942 0.0358742170069331 "CECB_BOMMO" "chr_29"
"evgLocus_800317" 13.0095090249101 7.00187382910638 2.76138146393539 2.53564164189313 0.0112241527379259 0.0359391036816768 "MO4L1_RAT" "chr_04"
"evgLocus_299969" 23.7879032931537 4.41057139133151 1.74032820628175 2.53433310763537 0.011266157854831 0.0360419660613407 "." "chr_11"
"evgLocus_376154" 9.29412951130081 4.25145066723387 1.6776901975667 2.53410949971581 0.011273349816804 0.0360419660613407 "." "chr_03"
"evgLocus_470854" 9.29412951130081 4.25145066723387 1.6776901975667 2.53410949971581 0.011273349816804 0.0360419660613407 "." "chr_27"
"evgLocus_486988" 22.2974611734848 3.38930253366709 1.33743827622214 2.53417491776955 0.0112712453364948 0.0360419660613407 "OXA1L_MOUSE" "chr_04"
"evgLocus_761386" 19.2454898770872 3.81013345617401 1.50353721184806 2.53411317402036 0.0112732316062171 0.0360419660613407 "RPAP1_BOVIN" "chr_02"
"evgLocus_485383" 14.813215211489 4.70010089803398 1.85576837679567 2.53269802244911 0.0113188417005383 0.0361732056387297 "PE48_CHRBE" "chr_01"
"evgLocus_490761" 22.7623621501577 2.19348467990523 0.866412528560592 2.53168624367581 0.0113515515291306 0.0362492878830236 "." "chr_Z"
"evgLocus_535099" 38.7864321785504 4.48000554650575 1.76955733877467 2.53170973798901 0.0113507910300001 0.0362492878830236 "IF2P_HUMAN" "chr_17"
"evgLocus_581639" 36.7972574758297 2.60199552455642 1.02831662111324 2.53034471205915 0.0113950513411143 0.0363668050443636 "." "chr_12"
"evgLocus_626682" 54.8437187164545 2.69998609248053 1.06717176915602 2.53003890331153 0.0114049880242392 0.0363913861604154 "LRC20_HUMAN" "chr_11"
"evgLocus_27019" 49.2349536794512 2.18762575186595 0.864783170542509 2.52968122690637 0.0114166198086104 0.0364071020565947 "CFA20_MOUSE" "chr_10"
"evgLocus_821556" 139.575341249646 2.05749252382126 0.813312604379918 2.52976839746622 0.0114137840159562 0.0364071020565947 "." "chr_02"
"evgLocus_372271" 18.6539508241668 7.52031114683062 2.973831315638 2.52882909238489 0.0114443740142355 0.0364741830128845 "UDPE_NPVSL" "chr_09"
"evgLocus_51288" 800.185764714096 2.07802572174338 0.821731872421448 2.52883670633333 0.0114441257613575 0.0364741830128845 "." "chr_06"
"evgLocus_644439" 32.921958878049 2.7157611270304 1.07424563274123 2.52806345612075 0.0114693620140991 0.0365395206888924 "." "chr_01"
"evgLocus_255459" 102.06886168172 2.97083056266812 1.1753582485536 2.52759579160143 0.0114846489498727 0.0365739133354764 "." "chr_23"
"evgLocus_2691" 51.8726928213468 2.52294661103933 0.998264234707361 2.52733346875733 0.0114932316272116 0.0365940899864651 "MTAP_DANRE" NA
"evgLocus_476933" 15.1473414724338 3.70417828339995 1.46569516774841 2.52725011646881 0.0114959599384175 0.0365956222746419 "ATP23_DANRE" "chr_20"
"evgLocus_408682" 6703.06816383829 4.09349594961942 1.62235577452189 2.52318018889893 0.0116298791951655 0.0369930102680596 "RS16_SPOFR" "chr_27"
"evgLocus_478094" 247.744002035126 2.09629509811165 0.830878590294025 2.52298605668709 0.0116363014794679 0.0370062108757302 "." "chr_09"
"evgLocus_155477" 98.1890315437955 2.31349269495579 0.91713187268802 2.52253003504849 0.0116513999715439 0.0370469933495831 "LSM1_BOVIN" "chr_18"
"evgLocus_830392" 6.79089939573161 4.49805428486263 1.78364332468019 2.52183506793273 0.0116744431751763 0.0371057731364015 "NU301_DROME" NA
"evgLocus_185280" 1272.46383193843 4.50094300494851 1.78489993679683 2.52167805721697 0.0116796548154017 0.0371105727471613 "." "chr_08"
"evgLocus_538275" 24.7275029101547 2.92714821285253 1.16081176275297 2.52163900020322 0.0116809515512868 0.0371105727471613 "." "chr_20"
"evgLocus_154398" 28.9843825035563 3.45628860837953 1.3715182582248 2.52004564113724 0.0117339618334509 0.0372295543385119 "." "chr_06"
"evgLocus_218859" 137.454213673921 6.56364104813798 2.60466321657259 2.51995766914347 0.0117368948252367 0.0372316067634991 "." NA
"evgLocus_446620" 167.432207696897 3.24291918444259 1.28710680930034 2.51954162701183 0.0117507745076583 0.0372575205492538 "." "chr_01"
"evgLocus_156954" 614.42668431301 2.39321477000553 0.949941614222133 2.51932827678597 0.011757897781916 0.0372691948766609 "USMG5_HUMAN" "chr_11"
"evgLocus_207087" 15426.4402698793 4.83687576879583 1.92008173151503 2.51909889532635 0.0117655605745675 0.0372862267984833 "APOD_HUMAN" "chr_10"
"evgLocus_588843" 17.6449271186471 7.44254196751353 2.95506297558132 2.51857304870108 0.0117831438987852 0.0373346851236606 "." "chr_14"
"evgLocus_3445" 30.8877076057748 2.47143672029761 0.982290153217623 2.51599459915391 0.0118697001709058 0.0375723881405972 "INT2_MOUSE" "chr_01"
"evgLocus_757620" 52.2793473728289 3.21446556999816 1.27802242195822 2.51518714755636 0.0118969212920121 0.0376439207619407 "DMXL2_HUMAN" "chr_04"
"evgLocus_95181" 35.1611384459168 2.26254140524238 0.899615693754957 2.51500882093178 0.0119029405654315 0.0376556507475946 "DPO5_SCHPO" "chr_23"
"evgLocus_279544" 220.857017312559 3.29860756067404 1.31169641038535 2.51476449470878 0.0119111919872042 0.0376744363378536 "RFIP3_HUMAN" "chr_07"
"evgLocus_341346" 3260.50828990662 2.80215467555177 1.1146699439301 2.51388735366089 0.0119408567291543 0.0377532947156995 "GBLP_DROME" "chr_05"
"evgLocus_363645" 27878.10119482 2.05907222679787 0.819318757541945 2.51315157604268 0.0119657910858923 0.0378104139745521 "RL27A_XENLA" "chr_17"
"evgLocus_535329" 14.5269700159767 3.96128173400306 1.5764250511849 2.51282592282177 0.0119768416946661 0.0378306524125936 "VMP03_EULPE" "chr_16"
"evgLocus_342895" 36.0596071102278 4.29398149827336 1.70925811473108 2.5121902077083 0.0119984399140637 0.037876835130925 "." "chr_11"
"evgLocus_824187" 13.6833800554727 3.12025986221047 1.24252698792206 2.511220997645 0.0120314349693316 0.0379736337035919 "." "chr_01"
"evgLocus_239644" 111.195825107463 3.39164810896649 1.3506348052641 2.51115112371424 0.0120338168099597 0.0379737920106576 "." "chr_26"
"evgLocus_796457" 1920.83919354591 4.79462504088093 1.90952995856258 2.51089280866278 0.0120426258015757 0.0379942277807947 "YTX2_XENLA" "chr_12"
"evgLocus_607664" 32.821992552118 2.31846060275718 0.923459915332399 2.51062397432015 0.0120517995885597 0.0380158063333882 "YRDC_RAT" "chr_02"
"evgLocus_49731" 46.0689051360709 2.16288339732911 0.861736347597388 2.50991315773027 0.0120760855644019 0.0380702921993515 "SPB1_CHICK" "chr_20"
"evgLocus_52442" 29.3857103443715 2.95350808142045 1.17683774809015 2.50969862771108 0.0120834237786761 0.0380860537370851 "RM03_BOVIN" "chr_01"
"evgLocus_691405" 10.6453204947268 2.98312325035382 1.18923243723534 2.50844423423971 0.0121264107344971 0.038206756668992 "NUDT8_HUMAN" "chr_05"
"evgLocus_353487" 957.901565616893 2.73430514944119 1.09011936991032 2.50826214533381 0.0121326620120671 0.0382190587095794 "RS29_SPOFR" "chr_08"
"evgLocus_92097" 40.5851379412289 3.72485431285494 1.48523714817284 2.50791889863333 0.0121444537495406 0.0382340177392263 "." "chr_17"
"evgLocus_792354" 91.7950017642271 3.48333533230717 1.38923642934643 2.50737402124268 0.0121631930721023 0.0382856131372743 "." "chr_18"
"evgLocus_286358" 22.5429809138082 5.07018459097902 2.0222256943745 2.50722983348666 0.0121681562363276 0.0382938342927211 "RPR2_SCHPO" "chr_08"
"evgLocus_446483" 73.4392675154902 5.85776527125006 2.33651440767655 2.50705292122512 0.0121742482801193 0.0383056042291388 "." "chr_16"
"evgLocus_495443" 362.029490831941 4.82288660586842 1.92396335206169 2.50674556804852 0.0121848385352977 0.0383315202599688 "SER7_DROME" "chr_19"
"evgLocus_691896" 96.2446568554866 2.50714757329078 1.00039617959544 2.50615468594118 0.0122052210848809 0.0383882252970974 "RT17_BOVIN" "chr_14"
"evgLocus_161031" 28.3469491647031 2.4182089891786 0.965829456611958 2.50376396435604 0.0122879980489571 0.0385964004291833 "PPCE_MOUSE" "chr_10"
"evgLocus_55769" 56.9998002739687 4.89514751384946 1.95566224476781 2.50306387360393 0.012312332135421 0.0386504705392185 "." "chr_08"
"evgLocus_52935" 94.0976058413458 2.68467692293588 1.07283366837075 2.50241673251451 0.0123348637308339 0.0387137388167972 "COPB_CHICK" "chr_17"
"evgLocus_421964" 97.6752762290428 2.74009379825966 1.09545182248764 2.50133665580768 0.0123725502613186 0.0388127593025729 "GOR_PANTR" "chr_12"
"evgLocus_821692" 738.81952875982 3.80909712679118 1.52278062720184 2.50140897431202 0.0123700237088742 0.0388127593025729 "NHL1_CAEEL" "chr_12"
"evgLocus_187406" 6935.15743033192 5.94913139799389 2.37984150309515 2.49980151630124 0.0124262905419745 0.0389631435823252 "RS12_DROME" "chr_26"
"evgLocus_790300" 60.9940008639347 2.02011188633012 0.809044045066311 2.49691212567364 0.0125279997633871 0.0392367315666389 "ZNFX1_HUMAN" "chr_12"
"evgLocus_415298" 6.08226040194291 5.91271961313815 2.36859104993498 2.49630243823663 0.0125495552675117 0.0392891305433862 "AK2E4_BOMMO" NA
"evgLocus_422692" 12.9550930129654 6.99263572688964 2.80185530388737 2.49571621960202 0.0125703119917492 0.0393339575070123 "WBP4_RAT" "chr_19"
"evgLocus_169164" 37.8017241320219 3.51015681708717 1.40661095571643 2.49547097782937 0.0125790044823758 0.0393435120030673 "NSRP1_DANRE" "chr_10"
"evgLocus_791297" 30.3472426485661 2.24986387493187 0.901684784618697 2.49517781968927 0.0125894023310789 0.0393609150247554 "BARK_DROME" "chr_19"
"evgLocus_763972" 11.4866183906644 6.82268428759529 2.73452426657585 2.49501691061554 0.0125951127516047 0.0393712104170124 "PLCX3_MOUSE" "chr_18"
"evgLocus_512158" 26.4482266546074 3.07578716132488 1.23298637569005 2.49458325085181 0.0126105141026993 0.0394117890379122 "." "chr_15"
"evgLocus_558442" 765.100717882527 2.33842244994321 0.937640225380943 2.49394425137121 0.0126332384415842 0.039460092301427 "ESPN_HUMAN" "chr_05"
"evgLocus_143972" 162.828734943742 3.1112008745127 1.24807009864187 2.49280940060838 0.01267368580111 0.0395333550961267 "DHDH_DANRE" "chr_15"
"evgLocus_343921" 2380.38056107655 2.26715128420313 0.909470878925816 2.49282449470057 0.0126731470793726 0.0395333550961267 "RL34_AEDAL" "chr_05"
"evgLocus_763445" 11.8977946524415 5.26367135268551 2.11245840987547 2.49172780305569 0.0127123417991711 0.0396311635798816 "." "chr_10"
"evgLocus_466344" 22.6531696331947 2.54284009154176 1.02072954557241 2.49119867507683 0.0127312906729942 0.0396598699120856 "PT117_DANRE" "chr_13"
"evgLocus_281290" 16.2823045257684 7.32677839738493 2.94177876566556 2.49059463032982 0.0127529529841815 0.0397197537388371 "SERA_MANSE" "chr_13"
"evgLocus_764839" 9.96814653420133 5.24193982501971 2.10581747339222 2.48926599349353 0.0128007155079886 0.0398456522865257 "COQ3_RAT" "chr_18"
"evgLocus_168314" 389.912753901303 2.81704619719138 1.13224263069969 2.48802343314926 0.0128455268846486 0.0399409928883482 "NOC_DROME" NA
"evgLocus_167766" 52.4461431937488 3.92367560477834 1.57740292779164 2.48742761639949 0.0128670634613969 0.039983399262032 "SSP1_BOMMO" "chr_18"
"evgLocus_537841" 37.5084301702506 2.25811137006943 0.908446302562288 2.48568502475092 0.0129302351902443 0.0401597685774512 "AASDA_XENLA" "chr_07"
"evgLocus_882619" 18.2514096471887 2.82448899095314 1.13629219367724 2.48570658732821 0.0129294518388416 0.0401597685774512 "." "chr_17"
